"Fiscal Year","Facility ID","Facility Name","Address","City","State","ZIP Code","County Name","MORT-30-AMI Achievement Threshold","MORT-30-AMI Benchmark","MORT-30-AMI Baseline Rate","MORT-30-AMI Performance Rate","MORT-30-AMI Achievement Points","MORT-30-AMI Improvement Points","MORT-30-AMI Measure Score","MORT-30-COPD Achievement Threshold","MORT-30-COPD Benchmark","MORT-30-COPD Baseline Rate","MORT-30-COPD Performance Rate","MORT-30-COPD Achievement Points","MORT-30-COPD Improvement Points","MORT-30-COPD Measure Score","MORT-30-HF Achievement Threshold","MORT-30-HF Benchmark","MORT-30-HF Baseline Rate","MORT-30-HF Performance Rate","MORT-30-HF Achievement Points","MORT-30-HF Improvement Points","MORT-30-HF Measure Score","MORT-30-PN Achievement Threshold","MORT-30-PN Benchmark","MORT-30-PN Baseline Rate","MORT-30-PN Performance Rate","MORT-30-PN Achievement Points","MORT-30-PN Improvement Points","MORT-30-PN Measure Score","COMP-HIP-KNEE Achievement Threshold","COMP-HIP-KNEE Benchmark","COMP-HIP-KNEE Baseline Rate","COMP-HIP-KNEE Performance Rate","COMP-HIP-KNEE Achievement Points","COMP-HIP-KNEE Improvement Points","COMP-HIP-KNEE Measure Score"
"2021","100228",WESTSIDE REGIONAL MEDICAL CENTER,"8201 W BROWARD BLVD",PLANTATION,FL,"33324",Broward,"0.860355","0.879714","0.871549","0.888099","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.909230","0.922190","0 out of 10","4 out of 9","4 out of 10","0.883803","0.906144","0.887284","0.883652","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.832011","0.802236","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.029034","0.028082","4 out of 10","1 out of 9","4 out of 10"
"2021","100230",MEMORIAL HOSPITAL PEMBROKE,"7800 SHERIDAN ST",PEMBROKE PINES,FL,"33024",Broward,"0.860355","0.879714","0.868167","0.871761","6 out of 10","3 out of 9","6 out of 10","0.923253","0.938664","0.914551","0.912078","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.883562","0.884594","1 out of 10","0 out of 9","1 out of 10","0.836122","0.870506","0.858153","0.855399","6 out of 10","0 out of 9","6 out of 10","0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","100231",WEST FLORIDA HOSPITAL,"8383 N DAVIS HWY",PENSACOLA,FL,"32514",Escambia,"0.860355","0.879714","0.862377","0.866922","4 out of 10","2 out of 9","4 out of 10","0.923253","0.938664","0.935443","0.928646","4 out of 10","0 out of 9","4 out of 10","0.883803","0.906144","0.887264","0.894430","5 out of 10","3 out of 9","5 out of 10","0.836122","0.870506","0.819766","0.850811","4 out of 10","6 out of 9","6 out of 10","0.031157","0.022418","0.035869","0.026676","5 out of 10","6 out of 9","6 out of 10"
"2021","100232",PUTNAM COMMUNITY MEDICAL CENTER,"611 ZEAGLER DR",PALATKA,FL,"32177",Putnam,"0.860355","0.879714","0.856438","0.874831","7 out of 10","7 out of 9","7 out of 10","0.923253","0.938664","0.922825","0.915934","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.865298","0.901274","8 out of 10","8 out of 9","8 out of 10","0.836122","0.870506","0.815810","0.830448","0 out of 10","2 out of 9","2 out of 10","0.031157","0.022418","0.028028","0.021710","10 out of 10","9 out of 9","10 out of 10"
"2021","100236",FAWCETT MEMORIAL HOSPITAL,"21298 OLEAN BLVD",PORT CHARLOTTE,FL,"33952",Charlotte,"0.860355","0.879714","0.855989","0.880438","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.917791","0.902520","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.906497","0.878954","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.829967","0.799774","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.038320","0.018171","10 out of 10","9 out of 9","10 out of 10"
"2021","100238",NORTHSIDE HOSPITAL,"6000 49TH ST N",SAINT PETERSBURG,FL,"33709",Pinellas,"0.860355","0.879714","0.863570","0.867744","4 out of 10","2 out of 9","4 out of 10","0.923253","0.938664","0.929483","0.910384","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.886041","0.906380","10 out of 10","9 out of 9","10 out of 10","0.836122","0.870506","0.848252","0.821674","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.034026","0.034361","0 out of 10","0 out of 9","0 out of 10"
"2021","100242",GULF COAST REGIONAL MEDICAL CENTER,"449 W 23RD ST",PANAMA CITY,FL,"32405",Bay,"0.860355","0.879714","0.861835","0.879841","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.927345","0.924101","1 out of 10","0 out of 9","1 out of 10","0.883803","0.906144","0.892520","0.910303","10 out of 10","9 out of 9","10 out of 10","0.836122","0.870506","0.838636","0.840519","2 out of 10","0 out of 9","2 out of 10","0.031157","0.022418","0.029458","0.030791","1 out of 10","0 out of 9","1 out of 10"
"2021","100243",BRANDON REGIONAL HOSPITAL,"119 OAKFIELD DR",BRANDON,FL,"33511",Hillsborough,"0.860355","0.879714","0.879420","0.875731","8 out of 10","0 out of 9","8 out of 10","0.923253","0.938664","0.933268","0.922733","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.882806","0.912882","10 out of 10","9 out of 9","10 out of 10","0.836122","0.870506","0.853649","0.861747","7 out of 10","4 out of 9","7 out of 10","0.031157","0.022418","0.028554","0.028907","3 out of 10","0 out of 9","3 out of 10"
"2021","100244",CAPE CORAL HOSPITAL,"636 DEL PRADO BLVD",CAPE CORAL,FL,"33990",Lee,"0.860355","0.879714","0.863564","0.875004","7 out of 10","7 out of 9","7 out of 10","0.923253","0.938664","0.923453","0.913940","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.887234","0.880985","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.840842","0.843815","3 out of 10","1 out of 9","3 out of 10","0.031157","0.022418","0.033408","0.020773","10 out of 10","9 out of 9","10 out of 10"
"2021","100246",LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,"1700 S 23RD ST",FORT PIERCE,FL,"34950",Saint Lucie,"0.860355","0.879714","0.877667","0.873125","6 out of 10","0 out of 9","6 out of 10","0.923253","0.938664","0.923152","0.910558","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.883198","0.906017","9 out of 10","9 out of 9","9 out of 10","0.836122","0.870506","0.843890","0.824522","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.029582",Not Available,Not Available,Not Available,Not Available
"2021","100248",LARGO MEDICAL CENTER,"201 14TH ST SW",LARGO,FL,"33770",Pinellas,"0.860355","0.879714","0.858285","0.879983","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.913357","0.913821","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.861982","0.874705","0 out of 10","2 out of 9","2 out of 10","0.836122","0.870506","0.790243","0.858297","6 out of 10","8 out of 9","8 out of 10","0.031157","0.022418","0.050249","0.039731","0 out of 10","3 out of 9","3 out of 10"
"2021","100249",BAYFRONT HEALTH SEVEN RIVERS,"6201 N SUNCOAST BLVD",CRYSTAL RIVER,FL,"34428",Citrus,"0.860355","0.879714","0.864859","0.861403","1 out of 10","0 out of 9","1 out of 10","0.923253","0.938664","0.903410","0.887729","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.864879","0.851746","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.800517","0.811780","0 out of 10","1 out of 9","1 out of 10","0.031157","0.022418","0.021907","0.022729","9 out of 10","0 out of 9","9 out of 10"
"2021","100252",RAULERSON HOSPITAL,"1796 HWY 441 NORTH",OKEECHOBEE,FL,"34972",Okeechobee,"0.860355","0.879714","0.885207","0.881296","10 out of 10","0 out of 9","10 out of 10","0.923253","0.938664","0.946608","0.931883","6 out of 10","0 out of 9","6 out of 10","0.883803","0.906144","0.920743","0.895754","5 out of 10","0 out of 9","5 out of 10","0.836122","0.870506","0.841371","0.846400","3 out of 10","1 out of 9","3 out of 10","0.031157","0.022418","0.036902","0.025051","7 out of 10","8 out of 9","8 out of 10"
"2021","100253",JUPITER MEDICAL CENTER,"1210 S OLD DIXIE HWY",JUPITER,FL,"33458",Palm Beach,"0.860355","0.879714","0.851175","0.877173","8 out of 10","9 out of 9","9 out of 10","0.923253","0.938664","0.927752","0.918975","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.891315","0.903310","8 out of 10","8 out of 9","8 out of 10","0.836122","0.870506","0.860100","0.881951","10 out of 10","9 out of 9","10 out of 10","0.031157","0.022418","0.029066","0.018601","10 out of 10","9 out of 9","10 out of 10"
"2021","100254",CAPITAL REGIONAL MEDICAL CENTER,"2626 CAPITAL MEDICAL BLVD",TALLAHASSEE,FL,"32308",Leon,"0.860355","0.879714","0.839388","0.874145","7 out of 10","8 out of 9","8 out of 10","0.923253","0.938664","0.910017","0.920116","0 out of 10","3 out of 9","3 out of 10","0.883803","0.906144","0.874103","0.846951","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.827923","0.841903","2 out of 10","3 out of 9","3 out of 10","0.031157","0.022418","0.028513","0.018013","10 out of 10","9 out of 9","10 out of 10"
"2021","100256",REGIONAL MEDICAL CENTER BAYONET POINT,"14000 FIVAY RD",HUDSON,FL,"34667",Pasco,"0.860355","0.879714","0.837977","0.866064","3 out of 10","6 out of 9","6 out of 10","0.923253","0.938664","0.909876","0.902129","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.874875","0.860397","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.799316","0.821809","0 out of 10","3 out of 9","3 out of 10","0.031157","0.022418","0.026751","0.020516","10 out of 10","9 out of 9","10 out of 10"
"2021","100258",DELRAY MEDICAL CENTER,"5352 LINTON BLVD",DELRAY BEACH,FL,"33484",Palm Beach,"0.860355","0.879714","0.845167","0.880438","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.907012","0.904764","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.889723","0.887559","2 out of 10","0 out of 9","2 out of 10","0.836122","0.870506","0.821140","0.852196","5 out of 10","6 out of 9","6 out of 10","0.031157","0.022418","0.021265","0.022159","10 out of 10","0 out of 9","10 out of 10"
"2021","100259",SOUTH BAY HOSPITAL,"4016 SUN CITY CENTER BLVD",SUN CITY CENTER,FL,"33573",Hillsborough,"0.860355","0.879714","0.865996","0.870437","5 out of 10","3 out of 9","5 out of 10","0.923253","0.938664","0.923592","0.916680","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.879909","0.904112","9 out of 10","9 out of 9","9 out of 10","0.836122","0.870506","0.831891","0.845914","3 out of 10","3 out of 9","3 out of 10","0.031157","0.022418","0.034335","0.024120","8 out of 10","8 out of 9","8 out of 10"
"2021","100260",ST LUCIE MEDICAL CENTER,"1800 SE TIFFANY AVE",PORT SAINT LUCIE,FL,"34952",Saint Lucie,"0.860355","0.879714","0.844360","0.866047","3 out of 10","6 out of 9","6 out of 10","0.923253","0.938664","0.893086","0.913018","0 out of 10","4 out of 9","4 out of 10","0.883803","0.906144","0.859983","0.863498","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.796750","0.830153","0 out of 10","4 out of 9","4 out of 10","0.031157","0.022418","0.029758","0.031497","0 out of 10","0 out of 9","0 out of 10"
"2021","100264",OAK HILL HOSPITAL,"11375 CORTEZ BLVD",BROOKSVILLE,FL,"34613",Hernando,"0.860355","0.879714","0.871188","0.868040","4 out of 10","0 out of 9","4 out of 10","0.923253","0.938664","0.913567","0.891369","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.857565","0.875904","0 out of 10","3 out of 9","3 out of 10","0.836122","0.870506","0.796209","0.806272","0 out of 10","1 out of 9","1 out of 10","0.031157","0.022418","0.043286","0.027392","4 out of 10","7 out of 9","7 out of 10"
"2021","100265",MEASE COUNTRYSIDE HOSPITAL,"3231 MCMULLEN BOOTH RD",SAFETY HARBOR,FL,"34695",Pinellas,"0.860355","0.879714","0.875127","0.877046","8 out of 10","4 out of 9","8 out of 10","0.923253","0.938664","0.929716","0.919356","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.887765","0.869470","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.808826","0.811537","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.034371","0.018658","10 out of 10","9 out of 9","10 out of 10"
"2021","100266",GULF BREEZE HOSPITAL,"1110 GULF BREEZE PKWY",GULF BREEZE,FL,"32561",Santa Rosa,"0.860355","0.879714","0.867850","0.877505","8 out of 10","8 out of 9","8 out of 10","0.923253","0.938664","0.928285","0.928463","4 out of 10","0 out of 9","4 out of 10","0.883803","0.906144","0.893423","0.896791","6 out of 10","2 out of 9","6 out of 10","0.836122","0.870506","0.865384","0.876623","10 out of 10","9 out of 9","10 out of 10","0.031157","0.022418","0.021885","0.023778","8 out of 10","0 out of 9","8 out of 10"
"2021","100267",ENGLEWOOD COMMUNITY HOSPITAL,"700 MEDICAL BLVD",ENGLEWOOD,FL,"34223",Sarasota,"0.860355","0.879714","0.863418","0.885020","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.935515","0.870728","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.903139","0.885878","1 out of 10","0 out of 9","1 out of 10","0.836122","0.870506","0.841939","0.841491","2 out of 10","0 out of 9","2 out of 10","0.031157","0.022418","0.031756","0.026627","5 out of 10","5 out of 9","5 out of 10"
"2021","100268",WEST BOCA MEDICAL CENTER,"21644 STATE RD 7",BOCA RATON,FL,"33428",Palm Beach,"0.860355","0.879714","0.849489","0.868617","4 out of 10","6 out of 9","6 out of 10","0.923253","0.938664","0.924668","0.913043","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.889024","0.887168","2 out of 10","0 out of 9","2 out of 10","0.836122","0.870506","0.837890","0.848238","4 out of 10","3 out of 9","4 out of 10","0.031157","0.022418","0.027861","0.021384","10 out of 10","9 out of 9","10 out of 10"
"2021","100269",PALMS WEST HOSPITAL,"13001 SOUTHERN BLVD",LOXAHATCHEE,FL,"33470",Palm Beach,"0.860355","0.879714","0.860696","0.875459","8 out of 10","7 out of 9","8 out of 10","0.923253","0.938664","0.916710","0.911943","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.895248","0.864485","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.873226","0.852565","5 out of 10","0 out of 9","5 out of 10","0.031157","0.022418","0.030337",Not Available,Not Available,Not Available,Not Available
"2021","100275",WELLINGTON REGIONAL MEDICAL CENTER LLC,"10101 FOREST HILL BLVD",WELLINGTON,FL,"33414",Palm Beach,"0.860355","0.879714","0.838837","0.872712","6 out of 10","8 out of 9","8 out of 10","0.923253","0.938664","0.918815","0.902224","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.864735","0.874879","0 out of 10","2 out of 9","2 out of 10","0.836122","0.870506","0.847854","0.832426","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.039919","0.030932","1 out of 10","5 out of 9","5 out of 10"
"2021","100276",BROWARD HEALTH CORAL SPRINGS,"3000 CORAL HILLS DR",CORAL SPRINGS,FL,"33065",Broward,"0.860355","0.879714","0.851548",Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.926784","0.923856","1 out of 10","0 out of 9","1 out of 10","0.883803","0.906144","0.912306","0.898921","7 out of 10","0 out of 9","7 out of 10","0.836122","0.870506","0.837100","0.857610","6 out of 10","6 out of 9","6 out of 10","0.031157","0.022418","0.039203","0.023979","8 out of 10","9 out of 9","9 out of 10"
"2021","100281",MEMORIAL HOSPITAL WEST,"703 N FLAMINGO RD",PEMBROKE PINES,FL,"33028",Broward,"0.860355","0.879714","0.860577","0.882238","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.910983","0.926554","2 out of 10","5 out of 9","5 out of 10","0.883803","0.906144","0.893122","0.906811","10 out of 10","9 out of 9","10 out of 10","0.836122","0.870506","0.856073","0.869581","9 out of 10","9 out of 9","9 out of 10","0.031157","0.022418","0.034341","0.024595","7 out of 10","8 out of 9","8 out of 10"
"2021","100284",WESTCHESTER GENERAL HOSPITAL,"2500 SW 75TH AVE",MIAMI,FL,"33155",Miami-Dade,"0.860355","0.879714","0.862992","0.882197","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.924545","0.938289","9 out of 10","9 out of 9","9 out of 10","0.883803","0.906144","0.875905","0.898251","6 out of 10","7 out of 9","7 out of 10","0.836122","0.870506","0.853792","0.887658","10 out of 10","9 out of 9","10 out of 10","0.031157","0.022418",Not Available,Not Available,Not Available,Not Available,Not Available
"2021","100285",MEMORIAL HOSPITAL MIRAMAR,"1901 SW 172ND AVE",MIRAMAR,FL,"33029",Broward,"0.860355","0.879714","0.866754","0.881650","10 out of 10","9 out of 9","10 out of 10","0.923253","0.938664","0.935524","0.919763","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.890271","0.900688","7 out of 10","6 out of 9","7 out of 10","0.836122","0.870506","0.845033","0.846641","3 out of 10","0 out of 9","3 out of 10","0.031157","0.022418","0.041764","0.023798","8 out of 10","9 out of 9","9 out of 10"
"2021","100286",PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE,"6101 PINE RIDGE ROAD",NAPLES,FL,"34119",Collier,"0.860355","0.879714","0.875323","0.876652","8 out of 10","3 out of 9","8 out of 10","0.923253","0.938664","0.912256","0.919123","0 out of 10","2 out of 9","2 out of 10","0.883803","0.906144","0.890361","0.893803","5 out of 10","2 out of 9","5 out of 10","0.836122","0.870506","0.850093","0.856838","6 out of 10","3 out of 9","6 out of 10","0.031157","0.022418","0.031758","0.016387","10 out of 10","9 out of 9","10 out of 10"
"2021","100287",GOOD SAMARITAN MEDICAL CENTER,"1309 N FLAGLER DR",WEST PALM BEACH,FL,"33401",Palm Beach,"0.860355","0.879714","0.858376","0.877685","9 out of 10","9 out of 9","9 out of 10","0.923253","0.938664","0.908975","0.908386","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.902408","0.882626","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.859915","0.819822","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.026179","0.018344","10 out of 10","9 out of 9","10 out of 10"
"2021","100288",ST MARY'S MEDICAL CENTER,"901 45TH ST",WEST PALM BEACH,FL,"33407",Palm Beach,"0.860355","0.879714",Not Available,Not Available,Not Available,Not Available,Not Available,"0.923253","0.938664","0.920981","0.916072","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.873884","0.900508","7 out of 10","8 out of 9","8 out of 10","0.836122","0.870506","0.827321","0.826271","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.026242","0.022193","10 out of 10","9 out of 9","10 out of 10"
"2021","100289",CLEVELAND CLINIC HOSPITAL,"3100 WESTON RD",WESTON,FL,"33331",Broward,"0.860355","0.879714","0.860810","0.868427","4 out of 10","4 out of 9","4 out of 10","0.923253","0.938664","0.927124","0.917204","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.908755","0.883707","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.866615","0.868330","9 out of 10","4 out of 9","9 out of 10","0.031157","0.022418","0.027773","0.013864","10 out of 10","9 out of 9","10 out of 10"
"2021","100290","VILLAGES REGIONAL HOSPITAL, THE","1451 EL CAMINO REAL",THE VILLAGES,FL,"32159",Lake,"0.860355","0.879714","0.866476","0.860777","1 out of 10","0 out of 9","1 out of 10","0.923253","0.938664","0.916111","0.901107","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.874867","0.869573","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.825904","0.806621","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.038110","0.020718","10 out of 10","9 out of 9","10 out of 10"
"2021","100291",STEWARD MELBOURNE HOSPITAL,"250 NORTH WICKHAM ROAD",MELBOURNE,FL,"32935",Brevard,"0.860355","0.879714","0.836409","0.876567","8 out of 10","9 out of 9","9 out of 10","0.923253","0.938664","0.937117","0.908333","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.900193","0.887495","2 out of 10","0 out of 9","2 out of 10","0.836122","0.870506","0.862729","0.840293","2 out of 10","0 out of 9","2 out of 10","0.031157","0.022418","0.032378","0.031617","0 out of 10","0 out of 9","0 out of 10"
"2021","100292",SACRED HEART HOSPITAL ON THE EMERALD COAST,"7800 US HWY 98 W",MIRAMAR BEACH,FL,"32550",Walton,"0.860355","0.879714","0.848466","0.879476","9 out of 10","9 out of 9","9 out of 10","0.923253","0.938664","0.930915","0.916995","0 out of 10","0 out of 9","0 out of 10","0.883803","0.906144","0.884533","0.877299","0 out of 10","0 out of 9","0 out of 10","0.836122","0.870506","0.835315","0.828620","0 out of 10","0 out of 9","0 out of 10","0.031157","0.022418","0.023243","0.019250","10 out of 10","9 out of 9","10 out of 10"
